-1.49,~1.817949,~1.00000238334,4
-1.48,~1.761792,~1.0000019287,4
-1.47,~1.706523,~1.00000154919,4
-1.46,~1.652136,~1.00000123441,4
-1.45,~1.598625,~1.0000009751,4
-1.44,~1.545984,~1.00000076305,4
-1.43,~1.494207,~1.00000059098,4
-1.42,~1.443288,~1.00000045253,4
-1.41,~1.393221,~1.00000034212,4
-1.4,~1.344,~1.00000025496,4
-1.39,~1.295619,~1.00000018688,4
-1.38,~1.248072,~1.00000013433,4
-1.37,~1.201353,~1.00000009432,4
-1.36,~1.155456,~1.0000000643,4
-1.35,~1.110375,~1.00000004217,4
-1.34,~1.066104,~1.00000002618,4
-1.33,~1.022637,~1.00000001492,4
-1.32,~0.979968,~1.00000000722,4
-1.31,~0.938091,~1.00000000217,4
-1.3,~0.897,~0.999999999051,4
-1.29,~0.856689,~0.999999997291,4
-1.28,~0.817152,~0.999999996464,4
-1.27,~0.778383,~1.00004978056,3
-1.26,~0.740376,~1.00003957276,3
-1.25,~0.703125,~1.00003109321,3
-1.24,~0.666624,~1.00002412174,3
-1.23,~0.630867,~1.00001845441,3
-1.22,~0.595848,~1.00001390381,3
-1.21,~0.561561,~1.00001029918,3
-1.2,~0.528,~1.00000748645,3
-1.19,~0.495159,~1.00000532796,3
-1.18,~0.463032,~1.00000370217,3
-1.17,~0.431613,~1.0000025031,3
-1.16,~0.400896,~1.00000163964,3
-1.15,~0.370875,~1.00000103472,3
-1.14,~0.341544,~1.00000062426,3
-1.13,~0.312897,~1.00000035612,3
-1.12,~0.284928,~1.00000018882,3
-1.11,~0.257631,~1.00000009029,3
-1.1,~0.231,~1.00000003648,3
-1.09,~0.205029,~1.00000001011,3
-1.08,~0.179712,~0.999999999288,3
-1.07,~0.155043,~0.999999996345,3
-1.06,~0.131016,~1.00003249819,2
-1.05,~0.107625,~1.00001622845,2
-1.04,~0.084864,~1.0000068318,2
-1.03,~0.062727,~1.00000217782,2
-1.02,~0.041208,~1.00000040208,2
-1.01,~0.020301,~1.00000000982,2
-1.0,~4.08562073062E~14,~1.0,0
-0.99,0.019701,~1.00000001283,2
-0.98,0.038808,~1.00000050472,2
-0.97,0.057327,~1.00000295482,2
-0.96,0.075264,~1.00001010829,2
-0.95,0.092625,~1.000026262,2
-0.94,0.109416,~0.999999996337,3
-0.93,0.125643,~1.00000000212,3
-0.92,0.141312,~1.00000003109,3
-0.91,0.156429,~1.0000001237,3
-0.9,0.171,~1.00000036852,3
-0.89,0.185031,~1.00000094516,3
-0.88,0.198528,~1.00000219729,3
-0.87,0.211497,~1.00000475281,3
-0.86,0.223944,~1.00000971626,3
-0.85,0.235875,~1.00001896974,3
-0.84,0.247296,~1.00003563457,3
-0.83,0.258213,~0.999999996577,4
-0.82,0.268632,~1.00000000247,4
-0.81,0.278559,~1.00000002866,4
-0.8,0.288,~1.00000011529,4
-0.79,0.296961,~1.00000036741,4
-0.78,0.305448,~1.00000104749,4
-0.77,0.313467,~1.00000278703,4
-0.76,0.321024,~1.00000705689,4
-0.75,0.328125,~1.00001718491,4
-0.74,0.334776,~1.00004050146,4
-0.73,0.340983,~0.999999998991,5
-0.72,0.346752,~1.00000003318,5
-0.71,0.352089,~1.00000023671,5
-0.7,0.357,~1.00000123195,5
-0.69,0.361491,~1.00000564078,5
-0.68,0.365568,~1.0000238801,5
-0.67,0.369237,~0.999999999298,6
-0.66,0.372504,~1.00000013837,6
-0.65,0.375375,~1.00000223611,6
-0.64,0.377856,~1.00002649034,6
-0.63,0.379953,~1.00000006368,7
-0.62,0.381672,~1.00000678171,7
-0.61,0.383019,~1.00000010954,8
-0.6,0.384,~1.00000000359,9
-0.59,0.384621,~1.00000080192,10
-0.58,0.384888,~1.00000007413,14
-0.57,0.384807,1.0000026041,11
-0.56,0.384384,1.00000033062,9
-0.55,0.383625,1.00000002827,8
-0.54,0.382536,1.00000004885,7
-0.53,0.381123,1.0000003175,6
-0.52,0.379392,1.00000271005,5
-0.51,0.377349,1.00001006431,4
-0.5,0.375,1.00000108061,2
-0.49,0.372351,1.00003588459,4
-0.48,0.369408,1.00000017248,6
-0.47,0.366177,1.00004747819,8
-0.46,0.362664,~1.00000174405,7
-0.45,0.358875,1.00000008094,12
-0.44,0.354816,8.14754887906E~12,5
-0.43,0.350493,~6.46495577202E~07,4
-0.42,0.345912,~6.3462016447E~09,4
-0.41,0.341079,~1.27763281834E~10,4
-0.4,0.336,9.64915774479E~05,3
-0.39,0.330681,2.8259963653E~05,3
-0.38,0.325128,8.65051649821E~06,3
-0.37,0.319347,2.72768292717E~06,3
-0.36,0.313344,8.7653606834E~07,3
-0.35,0.307125,2.84604072404E~07,3
-0.34,0.300696,9.2676182306E~08,3
-0.33,0.294063,3.00519819021E~08,3
-0.32,0.287232,9.63225335235E~09,3
-0.31,0.280209,3.02527487631E~09,3
-0.3,0.273,9.20599736417E~10,3
-0.29,0.265611,2.66970726125E~10,3
-0.28,0.258048,7.17865117393E~11,3
-0.27,0.250317,1.69694569811E~11,3
-0.26,0.242424,3.08197171668E~12,3
-0.25,0.234375,2.14327186099E~13,3
-0.24,0.226176,~7.51051982714E~05,2
-0.23,0.217833,~4.86637242024E~05,2
-0.22,0.209352,~3.11003576029E~05,2
-0.21,0.200739,~1.95705772171E~05,2
-0.2,0.192,~1.21028039639E~05,2
-0.19,0.183141,~7.33957036042E~06,2
-0.18,0.174168,~4.35394856498E~06,2
-0.17,0.165087,~2.51933855658E~06,2
-0.16,0.155904,~1.41723184453E~06,2
-0.15,0.146625,~7.72067494893E~07,2
-0.14,0.137256,~4.05436294756E~07,2
-0.13,0.127803,~2.04096873639E~07,2
-0.12,0.118272,~9.78318575443E~08,2
-0.11,0.108669,~4.42878205511E~08,2
-0.1,0.099,~1.87428707398E~08,2
-0.09,0.089271,~7.32224232809E~09,2
-0.08,0.079488,~2.5993441375E~09,2
-0.07,0.069657,~8.22361598306E~10,2
-0.06,0.059784,~2.26612845351E~10,2
-0.05,0.049875,~5.31069802392E~11,2
-0.04,0.039936,~1.04143107983E~11,2
-0.03,0.029973,5.38752789147E~05,1
-0.02,0.019992,1.58991837839E~05,1
-0.01,0.00999900000002,1.97068531328E~06,1
-1.96752336645E~14,1.96752336645E~14,~1.96752336645E~14,0
0.00999999999998,-0.00999899999998,~2.03071532719E~06,1
0.02,-0.019992,~1.61396645975E~05,1
0.03,-0.029973,~5.44177181429E~05,1
0.04,-0.039936,5.94380664479E~13,2
0.05,-0.049875,1.56310136275E~11,2
0.06,-0.059784,1.1471780882E~10,2
0.07,-0.0696569999999,5.40308231749E~10,2
0.08,-0.079488,1.9712982891E~09,2
0.09,-0.089271,6.0503356652E~09,2
0.1,-0.099,1.63531566895E~08,2
0.11,-0.108669,4.00631902991E~08,2
0.12,-0.118272,9.07315313831E~08,2
0.13,-0.127803,1.92662939774E~07,2
0.14,-0.137256,3.87689045188E~07,2
0.15,-0.146625,7.4539321129E~07,2
0.16,-0.155904,1.37826953922E~06,2
0.17,-0.165087,2.46387620014E~06,2
0.18,-0.174168,4.27684537195E~06,2
0.19,-0.183141,7.23473037543E~06,2
0.2,-0.192,1.19632387199E~05,2
0.21,-0.200739,1.93886136907E~05,2
0.22,-0.209351999999,3.08680745951E~05,2
0.23,-0.217833,4.83737387867E~05,2
0.24,-0.226176,7.47519853639E~05,2
0.25,-0.234375,~8.01593464999E~12,3
0.26,-0.242424,~2.08400705547E~11,3
0.27,-0.250316999999,~5.66302378255E~11,3
0.28,-0.258047999998,~1.58940475744E~10,3
0.29,-0.265611,~4.55932687546E~10,3
0.3,-0.273,~1.32598621807E~09,3
0.31,-0.280209,~3.88851026682E~09,3
0.32,-0.287232,~1.14633401272E~08,3
0.33,-0.294063,~3.39377587821E~08,3
0.34,-0.300695999999,~1.00970567787E~07,3
0.35,-0.307124999996,~3.02538142401E~07,3
0.36,-0.313344,~9.16182877345E~07,3
0.37,-0.319347,~2.81841626722E~06,3
0.38,-0.325128,~8.86902072585E~06,3
0.39,-0.330681,~2.88254335955E~05,3
0.4,-0.336,~9.81061334242E~05,3
0.41,-0.341079,5.63888546859E~11,4
0.42,-0.345911999999,5.3709754914E~09,4
0.43,-0.350492999997,6.48112864261E~07,4
0.44,-0.354815999993,~4.10697155809E~11,5
0.45,-0.358875,~1.00000011651,13
0.46,-0.362664,1.00000324565,7
0.47,-0.366177,~1.00003309129,8
0.48,-0.369408,~1.00000006591,6
0.49,-0.372351,~1.00003159599,4
0.5,-0.375,~1.00000107939,2
0.51,-0.377349,~1.00000991094,4
0.52,-0.379391999999,~1.00000244112,5
0.53,-0.381122999998,~1.0000002041,6
0.54,-0.382535999995,~1.0000000085,7
0.55,-0.38362499999,~0.999999999886,8
0.56,-0.384383999981,~1.00000023522,9
0.57,-0.384807,~1.00000296663,11
0.58,-0.384888,1.00000006918,14
0.59,-0.384621,1.00000090225,10
0.6,-0.384,1.0000000378,9
0.61,-0.383019,1.00000020099,8
0.62,-0.381672,1.00000725848,7
0.63,-0.379953,1.00000014199,7
0.64,-0.377855999999,1.00002742361,6
0.65,-0.375374999999,1.00000260472,6
0.66,-0.372503999998,1.00000024773,6
0.67,-0.369236999995,1.0000000286,6
0.68,-0.365567999991,1.00002500299,5
0.69,-0.361490999984,1.00000623999,5
0.7,-0.356999999972,1.00000152822,5
0.71,-0.352089,1.00000037683,5
0.72,-0.346752,1.00000009745,5
0.73,-0.340983,1.00000002775,5
0.74,-0.334776,1.0000420492,4
0.75,-0.328125,1.00001823588,4
0.76,-0.321024,1.00000774849,4
0.77,-0.313467,1.00000323089,4
0.78,-0.305448,1.00000132628,4
0.79,-0.296961,1.00000053906,4
0.8,-0.287999999999,1.00000021893,4
0.81,-0.278558999999,1.00000008998,4
0.82,-0.268631999997,1.00000003799,4
0.83,-0.258212999996,1.00000001667,4
0.84,-0.247295999992,1.000037095,3
0.85,-0.235874999987,1.00002005935,3
0.86,-0.223943999979,1.00001051005,3
0.87,-0.211496999966,1.00000531684,3
0.88,-0.198527999948,1.00000258737,3
0.89,-0.18503099992,1.00000120691,3
0.9,-0.171,1.00000053816,3
0.91,-0.156429,1.00000022921,3
0.92,-0.141312,1.0000000935,3
0.93,-0.125643,1.0000000368,3
0.94,-0.109416,1.00000001408,3
0.95,-0.092625,1.00002728984,2
0.96,-0.075264,1.00001078566,2
0.97,-0.0573269999999,1.00000334461,2
0.98,-0.0388079999998,1.00000068097,2
0.99,-0.0197009999995,1.00000005745,2
1.0,8.59423643362E-13,1.0,0
1.01,0.020301,1.00000005505,2
1.02,0.041208,1.00000058333,2
1.03,0.062727,1.00000258534,2
1.04,0.084864,1.00000755404,2
1.05,0.107625,1.00001735113,2
1.06,0.131016,1.00003410353,2
1.07,0.155043,1.00000001444,3
1.08,0.179712,1.00000002901,3
1.09,0.205029,1.00000005601,3
1.1,0.231,1.00000010398,3
1.11,0.257631,1.00000018572,3
1.12,0.284928,1.00000031945,3
1.13,0.312897,1.00000053012,3
1.14,0.341544,1.00000085075,3
1.15,0.370875,1.00000132371,3
1.16,0.400896,1.00000200206,3
1.17,0.431613,1.00000295075,3
1.18,0.463032,1.0000042477,3
1.19,0.495159,1.00000598483,3
1.2,0.528,1.00000826891,3
1.21,0.561561,1.00001122221,3
1.22,0.595848,1.00001498307,3
1.23,0.630867,1.00001970621,3
1.24,0.666624,1.00002556297,3
1.25,0.703125,1.00003274128,3
1.26,0.740376,1.00004144556,3
1.27,0.778383,1.00000001182,4
1.28,0.817152,1.00000001585,4
1.29,0.856689,1.0000000212,4
1.3,0.897,1.00000002829,4
1.31,0.938091,1.00000003763,4
1.32,0.979968,1.00000004989,4
1.33,1.022637,1.0000000659,4
1.34,1.066104,1.0000000867,4
1.35,1.110375,1.00000011356,4
1.36,1.155456,1.00000014802,4
1.37,1.201353,1.00000019196,4
1.38,1.248072,1.00000024763,4
1.39,1.295619,1.00000031769,4
1.4,1.344,1.0000004053,4
1.41,1.393221,1.00000051414,4
1.42,1.443288,1.00000064854,4
1.43,1.494207,1.00000081345,4
1.44,1.545984,1.0000010146,4
1.45,1.598625,1.00000125854,4
1.46,1.652136,1.00000155267,4
1.47,1.706523,1.0000019054,4
1.48,1.761792,1.00000232617,4
1.49,1.817949,1.00000282552,4
1.5,1.875,1.00000341521,4
1.51,1.932951,1.00000410827,4
1.52,1.991808,1.00000491907,4
1.53,2.051577,1.00000586342,4
1.54,2.112264,1.00000695862,4
1.55,2.173875,1.00000822353,4
1.56,2.236416,1.00000967866,4
1.57,2.299893,1.0000113462,4
1.58,2.364312,1.00001325012,4
1.59,2.429679,1.00001541618,4
1.6,2.496,1.00001787203,4
1.61,2.563281,1.00002064721,4
1.62,2.631528,1.00002377324,4
1.63,2.700747,1.00002728361,4
1.64,2.770944,1.00003121383,4
1.65,2.842125,1.00003560148,4
1.66,2.914296,1.00004048619,4
1.67,2.987463,1.00004590968,4
1.68,3.061632,1.00000001183,5
1.69,3.136809,1.00000001392,5
1.7,3.213,1.00000001638,5
1.71,3.290211,1.00000001927,5
1.72,3.368448,1.00000002266,5
1.73,3.447717,1.00000002664,5
1.74,3.528024,1.00000003131,5
1.75,3.609375,1.00000003677,5
1.76,3.691776,1.00000004316,5
1.77,3.775233,1.00000005063,5
1.78,3.859752,1.00000005934,5
1.79,3.945339,1.00000006949,5
1.8,4.032,1.00000008131,5
1.81,4.119741,1.00000009502,5
1.82,4.208568,1.00000011093,5
1.83,4.298487,1.00000012933,5
1.84,4.389504,1.0000001506,5
1.85,4.481625,1.00000017512,5
1.86,4.574856,1.00000020334,5
1.87,4.669203,1.00000023575,5
1.88,4.764672,1.0000002729,5
1.89,4.861269,1.00000031541,5
1.9,4.959,1.00000036395,5
1.91,5.057871,1.00000041926,5
1.92,5.157888,1.00000048215,5
1.93,5.259057,1.00000055355,5
1.94,5.361384,1.00000063441,5
1.95,5.464875,1.00000072584,5
1.96,5.569536,1.000000829,5
1.97,5.675373,1.00000094519,5
1.98,5.782392,1.00000107578,5
1.99,5.890599,1.00000122231,5
2.0,6.0,1.0000013864,5
2.01,6.110601,1.00000156982,5
2.02,6.222408,1.0000017745,5
2.03,6.335427,1.00000200247,5
2.04,6.449664,1.00000225596,5
2.05,6.565125,1.00000253734,5
2.06,6.681816,1.00000284915,5
2.07,6.799743,1.00000319411,5
2.08,6.918912,1.00000357512,5
2.09,7.039329,1.00000399527,5
2.1,7.161,1.00000445787,5
2.11,7.283931,1.00000496641,5
2.12,7.408128,1.00000552462,5
2.13,7.533597,1.00000613642,5
2.14,7.660344,1.000006806,5
2.15,7.788375,1.00000753776,5
2.16,7.917696,1.00000833635,5
2.17,8.048313,1.00000920667,5
2.18,8.180232,1.0000101539,5
2.19,8.313459,1.00001118345,5
2.2,8.448,1.00001230104,5
2.21,8.583861,1.00001351263,5
2.22,8.721048,1.00001482451,5
2.23,8.859567,1.00001624322,5
2.24,8.999424,1.00001777562,5
2.25,9.140625,1.00001942887,5
2.26,9.283176,1.00002121043,5
2.27,9.427083,1.00002312809,5
2.28,9.572352,1.00002518994,5
2.29,9.718989,1.00002740439,5
2.3,9.867,1.0000297802,5
2.31,10.016391,1.00003232645,5
2.32,10.167168,1.00003505253,5
2.33,10.319337,1.0000379682,5
2.34,10.472904,1.00004108355,5
2.35,10.627875,1.000044409,5
2.36,10.784256,1.00004795532,5
2.37,10.942053,1.00000001177,6
2.38,11.101272,1.00000001302,6
2.39,11.261919,1.00000001441,6
2.4,11.424,1.00000001594,6
2.41,11.587521,1.00000001763,6
2.42,11.752488,1.0000000195,6
2.43,11.918907,1.00000002157,6
2.44,12.086784,1.00000002386,6
2.45,12.256125,1.00000002639,6
2.46,12.426936,1.00000002918,6
2.47,12.599223,1.00000003226,6
2.48,12.772992,1.00000003567,6
2.49,12.948249,1.00000003943,6
2.5,13.125,1.00000004357,6
2.51,13.303251,1.00000004815,6
2.52,13.483008,1.00000005319,6
2.53,13.664277,1.00000005874,6
2.54,13.847064,1.00000006486,6
2.55,14.031375,1.00000007159,6
2.56,14.217216,1.00000007899,6
2.57,14.404593,1.00000008713,6
2.58,14.593512,1.00000009607,6
2.59,14.783979,1.00000010588,6
2.6,14.976,1.00000011665,6
2.61,15.169581,1.00000012846,6
2.62,15.364728,1.00000014139,6
2.63,15.561447,1.00000015555,6
2.64,15.759744,1.00000017105,6
2.65,15.959625,1.00000018799,6
2.66,16.161096,1.0000002065,6
2.67,16.364163,1.0000002267,6
2.68,16.568832,1.00000024874,6
2.69,16.775109,1.00000027276,6
2.7,16.983,1.00000029893,6
2.71,17.192511,1.00000032741,6
2.72,17.403648,1.00000035839,6
2.73,17.616417,1.00000039205,6
2.74,17.830824,1.0000004286,6
2.75,18.046875,1.00000046827,6
2.76,18.264576,1.00000051127,6
2.77,18.483933,1.00000055786,6
2.78,18.704952,1.0000006083,6
2.79,18.927639,1.00000066287,6
2.8,19.152,1.00000072185,6
2.81,19.378041,1.00000078556,6
2.82,19.605768,1.00000085432,6
2.83,19.835187,1.00000092848,6
2.84,20.066304,1.0000010084,6
2.85,20.299125,1.00000109448,6
2.86,20.533656,1.0000011871,6
2.87,20.769903,1.00000128671,6
2.88,21.007872,1.00000139375,6
2.89,21.247569,1.00000150869,6
2.9,21.489,1.00000163203,6
2.91,21.732171,1.00000176429,6
2.92,21.977088,1.00000190601,6
2.93,22.223757,1.00000205776,6
2.94,22.472184,1.00000222015,6
2.95,22.722375,1.00000239381,6
2.96,22.974336,1.00000257939,6
2.97,23.228073,1.00000277757,6
2.98,23.483592,1.00000298908,6
2.99,23.740899,1.00000321467,6
3.0,24.0,1.0000034551,6
